id,username,created_at,lng,lat,text
1517466137465790464,niacin118,Fri Apr 22 11:31:34 +0000 2022,-118.4119065,34.0207895,@Hildega94448731 @Gonzalo_Lycs is going to definitely going to kill me for this one but it's a sacrifice worth maki… https://t.co/Svc68HXnyd
1517466175726186497,RJordanGlum,Fri Apr 22 11:31:44 +0000 2022,-118.4119065,34.0207895,@Jenann4r @LBookends @CarterHiggins @100scopenotes Any day now!!
1517466195980652545,testgeo2021,Fri Apr 22 11:31:48 +0000 2022,-119.30660750000001,37.2691755,TEST_GEO_Hierarchy: b735edeb-0646-4bf4-89fe-21fd60605014
1517466205187051522,heatherwritesss,Fri Apr 22 11:31:51 +0000 2022,-118.731399,34.2673105,"@POTUS I totally support the people of Ukraine,  yet am also finding myself wondering how you guys can continue to… https://t.co/UnmgC6VItV"
1517466212564832258,baublesnbraids,Fri Apr 22 11:31:52 +0000 2022,-120.58340150000001,44.1454365,Congrats to @VisionaryDigMar with the closest answer (without going over)! I applied to 419 jobs this year 🥲
1517466229270745088,RoxyJane,Fri Apr 22 11:31:56 +0000 2022,-115.16589713,36.12911838,#Baker2Vegas #B2V2022 #IamRoxyJane #B2V #lasvegas @911entertainment @lmolina5454 @sassysarah85 @lorenareno1 Sassss!… https://t.co/A3D6VcOYGv
1517466241354518528,michaelepeters7,Fri Apr 22 11:31:59 +0000 2022,-112.3602185,33.672775,"@nathaliejacoby1 Never, and the same reason I don't like Musk today. They are both idiots."
1517466250263232512,RENEEWEATHERS2,Fri Apr 22 11:32:01 +0000 2022,-115.23443549999999,36.0188045,@drwineau @RosannaPhillip @michelle_spenc @kitchen5203 @TimLee57 @TaraTisch @erin_hartigan4 @good_jarvis4 @PegLulu2… https://t.co/uwjaxMPrtr
1517466272149037056,zayisblessed,Fri Apr 22 11:32:07 +0000 2022,-117.294096,34.134924999999996,"Everytime i dream , you’re in it.."
1517466279547867136,Bill___Bellamy,Fri Apr 22 11:32:08 +0000 2022,-115.135165,36.0609645,@Prettytalllegs Mane it wasn’t nobody with mask on at that mf
1517466310153699328,AmericansFooty,Fri Apr 22 11:32:16 +0000 2022,-122.42311849999999,37.6587985,"With King’s misses and their dominant early play, I thought St Kilda would be favored in xScore. -E #AFL… https://t.co/4BH7mbMpRx"
1517466320714956800,timgerhard9,Fri Apr 22 11:32:18 +0000 2022,-112.12467649999999,33.5528625,@The_Other_Hunni And what a display like a fine painting
1517466322149335040,KaliHicks323,Fri Apr 22 11:32:19 +0000 2022,-119.30660750000001,37.2691755,December I’m trying to have a nice mini vacation in 🇧🇿 ya bish
1517466323181207553,thatgurllgigi,Fri Apr 22 11:32:19 +0000 2022,-111.928142,33.392883999999995,I need some dope Dick 💦👅👅
1517466323617419264,AJColores,Fri Apr 22 11:32:19 +0000 2022,-112.12467649999999,33.5528625,@enjoyoor @TroyFitzpatric yeah its more expression my tweets do not equate to a better finanncial situation.
1517466347688521728,milffcake,Fri Apr 22 11:32:25 +0000 2022,-120.882482,47.273022,This is absolutely disgusting and atrocious. There are so many preventative ways to prevent pregnancy. It’s fucking… https://t.co/Q4CeTjrcd9
1517466362829885440,lemonbbyx,Fri Apr 22 11:32:28 +0000 2022,-111.8808735,33.282450499999996,Tad embarrassed to post this but life has no meaning so https://t.co/VSrZD7GBJt
1517466383667191810,rviblu,Fri Apr 22 11:32:33 +0000 2022,-118.4119065,34.0207895,@alex_andriax same 😭
1517466422326161408,altshot2,Fri Apr 22 11:32:42 +0000 2022,-122.5447365,47.215098,"🌎 Apr 22, 2022 🌍🔥 1 | Avg. Guesses: 19.5⬜🟨🟧🟥🟥🟥🟥🟥🟥🟥🟧🟥🟥🟧🟥🟥🟩 = 17#globle"
1517466432539226113,MarvinC91552739,Fri Apr 22 11:32:45 +0000 2022,-115.23443549999999,36.0188045,@Fitnessnala Hey damm you cute
1517466461752545280,AlienGurudeva,Fri Apr 22 11:32:52 +0000 2022,-111.91702599999999,40.765805,Visual proof that you never honestly know whether you're cat is scheming to murder you on any given day...HourMin… https://t.co/4k3emvXawK
1517466471764398081,heatherwritesss,Fri Apr 22 11:32:54 +0000 2022,-118.731399,34.2673105,@SueSueCurious At the same time: at least they are trying and making public with the bullying and harassment they are receiving. But yeah…
1517466475451207680,GhOsTxSe7eN,Fri Apr 22 11:32:55 +0000 2022,-117.104307,34.883769,😴😴😴F. R. I. D. A. Y. Good Morning Everyone!❤
1517466476269260800,annafoxylove,Fri Apr 22 11:32:55 +0000 2022,-122.583,47.3275,"Just posted a photo @ Gig Harbor, Washington https://t.co/OP8bONMaw6"
1517466498972876800,Goddamnqam,Fri Apr 22 11:33:01 +0000 2022,-111.54702900000001,39.499762000000004,Utah doesn’t have a Waffle House…get me the fuck out of here now
1517466503422963714,pdxpolicelog,Fri Apr 22 11:33:02 +0000 2022,-122.512695,45.522097,"AREA CHECK at 14600 E BURNSIDE ST, PORT [Portland Police #PP22000106227] 02:50 #pdx911"
1517466503951486976,bassah_sage,Fri Apr 22 11:33:02 +0000 2022,-120.882482,47.273022,@DawgGoogles @Neil37166348 Come here bby
1517466522607751169,alexis_supreme,Fri Apr 22 11:33:06 +0000 2022,-117.104989,32.810012,Stressful ass day ugh
1517466529557667840,timgerhard9,Fri Apr 22 11:33:08 +0000 2022,-112.12467649999999,33.5528625,@jayee_ts @Only2Ts @RTBeauts @TgirlPromo1 @HotTgirlPawn @Kittyisback22 @TSbarbies @NAUGHTIESTGUYY @hotflub… https://t.co/v7cNcdwJ2F
1517466552295211013,kamicreer,Fri Apr 22 11:33:13 +0000 2022,-111.66143547,40.23863533,Just posted a photo @ Smith's Food and Drug https://t.co/jVSBLsqG1H
1517466564919889920,Murphh93,Fri Apr 22 11:33:16 +0000 2022,-121.3496435,38.6867945,We had it family… it was right there… I’m so sick… @SEMelbPhoenix didn’t wanna play until the 4th fucking quarter…… https://t.co/ZT36CbCW5F
1517466630699184128,alexis_supreme,Fri Apr 22 11:33:32 +0000 2022,-117.104989,32.810012,And still going 😵‍💫
1517466643869298690,SkyCirclesLA,Fri Apr 22 11:33:35 +0000 2022,-118.2296724,34.0548244,"N267LA, a Eurocopter AS.350-B3, is circling over Historic Core, Los Angeles at 225 feet, speed 0 MPH, squawking 420… https://t.co/rf4Ajrbp2d"
1517466661758013445,AugustVeryOwn01,Fri Apr 22 11:33:39 +0000 2022,-121.30042549999999,37.980826,Its always been you.
1517466713767305216,trixietakersgr1,Fri Apr 22 11:33:52 +0000 2022,-119.827182,39.512436,"@Stephan74106806 What a dick pic? Whenever I’d get one on Kik, I’d post in my group for everyone to judge 😂🤣idiots"
1517466763906019328,AmericansFooty,Fri Apr 22 11:34:04 +0000 2022,-122.42311849999999,37.6587985,Well that’ll help Jack Higgins atone for his early misses. -E #AFL #AFLGiantsSaints #TogetherWeRise
1517466766292643840,TimothyLindbe12,Fri Apr 22 11:34:04 +0000 2022,-122.1505695,48.168642,@haileyqfans @MAIDILIN_ Both
1517466814233542656,StacyJuelfs,Fri Apr 22 11:34:16 +0000 2022,-110.0447835,46.6798,@gooseheadguy @jason_lyftogt We are planning on it Kyle.:)
1517466815290437632,GradolfTeresa,Fri Apr 22 11:34:16 +0000 2022,-122.791854,45.424870999999996,"Watch Air Force One arrive, depart from Portland airport | https://t.co/dMZjww8OE5 https://t.co/up4oYfQdfa Cindy Be… https://t.co/br9ssyRhVq"
1517466817928695808,bassah_sage,Fri Apr 22 11:34:17 +0000 2022,-120.882482,47.273022,@Neil37166348 @CigarStud53 Come here bby
1517466829991518208,Danieljackson94,Fri Apr 22 11:34:20 +0000 2022,-118.4119065,34.0207895,Someone needs to do a thread of Patrick Beverley getting smaller and smaller. #AntMan #NBAPlayoffs
1517466848492548096,AlienGurudeva,Fri Apr 22 11:34:24 +0000 2022,-111.91702599999999,40.765805,"@Stonefree63 Good Morning to you also, roomie.🤣🤣🤣"
1517466958152667137,test5geo1798,Fri Apr 22 11:34:50 +0000 2022,-122.39872,37.781157,TEST_LAT/LON: 024a75cd-b17c-4551-8046-809b9ce30b31
1517467007225974784,gmnrec,Fri Apr 22 11:35:02 +0000 2022,-118.4119065,34.0207895,".. ""Lean on me, &amp; I'll lean on you, And together we'll get through.. we always do"" .. @RayLaMontagne#Limerick… https://t.co/UsjtcjwsjC"
1517467038536462336,Jakeelias93,Fri Apr 22 11:35:09 +0000 2022,-121.17771,38.8115045,This world is in such a rush. Why rush. Just chill.
1517467047621398528,timgerhard9,Fri Apr 22 11:35:11 +0000 2022,-112.12467649999999,33.5528625,@HanyuuUwU @Succuthot69 My mouth 😺 a watering my ass flinching and my cock throbbing
1517467058778214400,jonathan_shen7,Fri Apr 22 11:35:14 +0000 2022,-117.9987325,33.692542,@packersloren How much was the transaction? 😳😳
1517467066474721281,AJColores,Fri Apr 22 11:35:16 +0000 2022,-112.12467649999999,33.5528625,@TroyFitzpatric @GTSewell thank god i dont have to count my 'pre' nft tweets twords the whole 🤣🤣
1517467066948734976,heatherwritesss,Fri Apr 22 11:35:16 +0000 2022,-118.731399,34.2673105,@lisa_iannattone Also wondering about the Covaxin peds denial and the Novavax slow walk too. For people that say th… https://t.co/GxkCUxRqzq
1517467082199158784,lizreyesolivo,Fri Apr 22 11:35:20 +0000 2022,-120.58340150000001,44.1454365,Entering Oregon welcomed by snow 🤍
1517467091359653890,test5geo1798,Fri Apr 22 11:35:22 +0000 2022,-118.4119065,34.0207895,TEST_GEO_Hierarchy: bd5a5dc7-2b87-47d1-a833-4cdbeb7793a7
1517467091787427840,test5geo1798,Fri Apr 22 11:35:22 +0000 2022,-119.30660750000001,37.2691755,TEST_GEO_Hierarchy: 6959fd19-1487-4939-955b-dc52faea1f3d
1517467095520350208,201Heathen,Fri Apr 22 11:35:23 +0000 2022,-117.104989,32.810012,woke up smiling
1517467106022854658,mtrlguy,Fri Apr 22 11:35:25 +0000 2022,-115.223125,36.232915,Happy Birthday #JackNicholson What a legend! https://t.co/SaQXmt2TxH
1517467166869577728,MichaelJPopkins,Fri Apr 22 11:35:40 +0000 2022,-117.104989,32.810012,@Janet_Kelly_11 Best of luck and enjoy
1517467166932561920,greg_fann,Fri Apr 22 11:35:40 +0000 2022,-117.1195165,33.501021,@mfcannon @TheDaduary Sorry. Wrong link. https://t.co/sRn0baxqeO
1517467181574807552,krnshkr,Fri Apr 22 11:35:43 +0000 2022,-118.4119065,34.0207895,@Staff_Commodore @NWSLosAngeles @NWS Yay I got to try out my new roof and we're dry inside🙌🙌🏡🏡
1517467188927467520,marine4_u,Fri Apr 22 11:35:45 +0000 2022,-111.7375655,33.4057545,@RealBaiLing @nytimes @DEADLINE @usweekly @MailOnline @Festival_Cannes @rtlgroup @USChinaToday @DailyMailUK… https://t.co/MN1q7JHyrr
1517467192517869569,TotalTrafficSD,Fri Apr 22 11:35:46 +0000 2022,-117.0687,33.06508,"Crash. Right shoulder. in #Escondido on I-15 SB before Via Rancho Pky, stop and go traffic back to South Ctr City P… https://t.co/naBBzIqn7H"
